datetime,underlying_price,hour,minute,strike,option_type,iv,option_name
2026-01-21 11:50:00,25057.75,11,50,25500,1,0.1313,NIFTY27JAN2625500CE
2026-01-21 11:55:00,25064.55,11,55,25500,1,0.12994,NIFTY27JAN2625500CE
2026-01-21 12:00:00,25081.9,12,0,25500,1,0.13424,NIFTY27JAN2625500CE
2026-01-21 12:05:00,25117.2,12,5,25500,1,,NIFTY27JAN2625500CE
2026-01-21 12:10:00,25113.35,12,10,25500,1,0.13082,NIFTY27JAN2625500CE
2026-01-21 12:15:00,25129.25,12,15,25500,1,0.13138,NIFTY27JAN2625500CE
2026-01-21 12:20:00,25163.0,12,20,25500,1,0.12705,NIFTY27JAN2625500CE
2026-01-21 12:25:00,25166.9,12,25,25500,1,0.11565,NIFTY27JAN2625500CE
2026-01-21 12:30:00,25153.65,12,30,25500,1,0.13066,NIFTY27JAN2625500CE
2026-01-21 12:35:00,25191.3,12,35,25500,1,0.13212,NIFTY27JAN2625500CE
2026-01-21 12:40:00,25225.6,12,40,25500,1,0.12561,NIFTY27JAN2625500CE
2026-01-21 12:45:00,25260.15,12,45,25500,1,0.13106,NIFTY27JAN2625500CE
2026-01-21 12:50:00,25266.0,12,50,25500,1,,NIFTY27JAN2625500CE
2026-01-21 12:55:00,25281.8,12,55,25500,1,0.12593,NIFTY27JAN2625500CE
2026-01-21 13:00:00,25281.3,13,0,25500,1,0.12551,NIFTY27JAN2625500CE
2026-01-21 13:05:00,25288.85,13,5,25500,1,0.11569,NIFTY27JAN2625500CE
2026-01-21 13:10:00,25221.5,13,10,25500,1,0.12941,NIFTY27JAN2625500CE
2026-01-21 13:15:00,25225.05,13,15,25500,1,0.12326,NIFTY27JAN2625500CE
2026-01-21 13:20:00,25225.7,13,20,25500,1,0.12081,NIFTY27JAN2625500CE
2026-01-21 13:25:00,25205.25,13,25,25500,1,0.12487,NIFTY27JAN2625500CE
2026-01-21 13:30:00,25215.7,13,30,25500,1,0.11439,NIFTY27JAN2625500CE
2026-01-21 13:35:00,25182.35,13,35,25500,1,0.1338,NIFTY27JAN2625500CE
2026-01-21 13:40:00,25193.1,13,40,25500,1,0.12472,NIFTY27JAN2625500CE
2026-01-21 13:45:00,25192.95,13,45,25500,1,0.12411,NIFTY27JAN2625500CE
2026-01-21 13:50:00,25179.95,13,50,25500,1,0.12096,NIFTY27JAN2625500CE
2026-01-21 13:55:00,25164.25,13,55,25500,1,,NIFTY27JAN2625500CE
2026-01-21 14:00:00,25141.15,14,0,25500,1,0.12689,NIFTY27JAN2625500CE
2026-01-21 14:05:00,25151.55,14,5,25500,1,0.11955,NIFTY27JAN2625500CE
2026-01-21 14:10:00,25141.05,14,10,25500,1,0.12055,NIFTY27JAN2625500CE
2026-01-21 14:15:00,25139.05,14,15,25500,1,0.12945,NIFTY27JAN2625500CE
2026-01-21 14:20:00,25178.3,14,20,25500,1,0.11306,NIFTY27JAN2625500CE
2026-01-21 14:25:00,25144.75,14,25,25500,1,0.11453,NIFTY27JAN2625500CE
2026-01-21 14:30:00,25130.1,14,30,25500,1,0.12881,NIFTY27JAN2625500CE
2026-01-21 14:35:00,25146.5,14,35,25500,1,0.12393,NIFTY27JAN2625500CE
2026-01-21 14:40:00,25152.35,14,40,25500,1,0.11882,NIFTY27JAN2625500CE
2026-01-21 14:45:00,25149.7,14,45,25500,1,0.12183,NIFTY27JAN2625500CE
2026-01-21 14:50:00,25153.5,14,50,25500,1,,NIFTY27JAN2625500CE
2026-01-21 14:55:00,25147.1,14,55,25500,1,0.11878,NIFTY27JAN2625500CE
2026-01-21 15:00:00,25160.2,15,0,25500,1,0.12423,NIFTY27JAN2625500CE
2026-01-21 15:05:00,25171.7,15,5,25500,1,0.11552,NIFTY27JAN2625500CE
2026-01-21 15:10:00,25159.7,15,10,25500,1,0.11384,NIFTY27JAN2625500CE
2026-01-21 15:15:00,25148.5,15,15,25500,1,0.11701,NIFTY27JAN2625500CE
2026-01-21 15:20:00,25154.25,15,20,25500,1,0.1123,NIFTY27JAN2625500CE
2026-01-21 15:25:00,25150.7,15,25,25500,1,0.11677,NIFTY27JAN2625500CE
2026-01-22 09:15:00,25332.45,9,15,25500,1,0.10521,NIFTY27JAN2625500CE
2026-01-22 09:20:00,25329.3,9,20,25500,1,0.10979,NIFTY27JAN2625500CE
2026-01-22 09:25:00,25334.05,9,25,25500,1,,NIFTY27JAN2625500CE
2026-01-22 09:30:00,25400.35,9,30,25500,1,,NIFTY27JAN2625500CE
2026-01-22 09:35:00,25415.7,9,35,25500,1,0.11249,NIFTY27JAN2625500CE
2026-01-22 09:40:00,25405.7,9,40,25500,1,0.11543,NIFTY27JAN2625500CE
2026-01-22 09:45:00,25400.1,9,45,25500,1,0.12744,NIFTY27JAN2625500CE
2026-01-22 09:50:00,25430.85,9,50,25500,1,0.10596,NIFTY27JAN2625500CE
2026-01-22 09:55:00,25385.65,9,55,25500,1,,NIFTY27JAN2625500CE
2026-01-22 10:00:00,25404.05,10,0,25500,1,0.10378,NIFTY27JAN2625500CE
2026-01-22 10:05:00,25387.2,10,5,25500,1,0.10822,NIFTY27JAN2625500CE
2026-01-22 10:10:00,25366.75,10,10,25500,1,,NIFTY27JAN2625500CE
2026-01-22 10:15:00,25384.2,10,15,25500,1,0.09906,NIFTY27JAN2625500CE
2026-01-22 10:20:00,25330.55,10,20,25500,1,,NIFTY27JAN2625500CE
2026-01-22 10:25:00,25335.0,10,25,25500,1,0.10032,NIFTY27JAN2625500CE
2026-01-22 10:30:00,25273.25,10,30,25500,1,0.12204,NIFTY27JAN2625500CE
2026-01-22 10:35:00,25312.45,10,35,25500,1,0.10439,NIFTY27JAN2625500CE
2026-01-22 10:40:00,25290.35,10,40,25500,1,0.11369,NIFTY27JAN2625500CE
2026-01-22 10:45:00,25288.95,10,45,25500,1,,NIFTY27JAN2625500CE
2026-01-22 10:50:00,25270.45,10,50,25500,1,0.11425,NIFTY27JAN2625500CE
2026-01-22 10:55:00,25267.3,10,55,25500,1,0.10451,NIFTY27JAN2625500CE
2026-01-22 11:00:00,25234.85,11,0,25500,1,0.11648,NIFTY27JAN2625500CE
2026-01-22 11:05:00,25223.35,11,5,25500,1,,NIFTY27JAN2625500CE
2026-01-22 11:10:00,25234.6,11,10,25500,1,0.11679,NIFTY27JAN2625500CE
2026-01-22 11:15:00,25230.3,11,15,25500,1,0.11705,NIFTY27JAN2625500CE
2026-01-22 11:20:00,25224.65,11,20,25500,1,0.12654,NIFTY27JAN2625500CE
2026-01-22 11:25:00,25274.25,11,25,25500,1,0.1123,NIFTY27JAN2625500CE
2026-01-22 11:30:00,25237.65,11,30,25500,1,0.12194,NIFTY27JAN2625500CE
2026-01-22 11:35:00,25252.75,11,35,25500,1,,NIFTY27JAN2625500CE
2026-01-22 11:40:00,25230.6,11,40,25500,1,0.11542,NIFTY27JAN2625500CE
2026-01-22 11:45:00,25200.8,11,45,25500,1,0.12618,NIFTY27JAN2625500CE
2026-01-22 11:50:00,25218.4,11,50,25500,1,0.12004,NIFTY27JAN2625500CE
2026-01-22 11:55:00,25201.6,11,55,25500,1,0.12163,NIFTY27JAN2625500CE
2026-01-22 12:00:00,25184.35,12,0,25500,1,0.13034,NIFTY27JAN2625500CE
2026-01-22 12:05:00,25218.75,12,5,25500,1,0.12484,NIFTY27JAN2625500CE
2026-01-22 12:10:00,25226.35,12,10,25500,1,,NIFTY27JAN2625500CE
2026-01-22 12:15:00,25221.55,12,15,25500,1,0.12467,NIFTY27JAN2625500CE
2026-01-22 12:20:00,25272.95,12,20,25500,1,0.11252,NIFTY27JAN2625500CE
2026-01-22 12:25:00,25240.05,12,25,25500,1,0.12343,NIFTY27JAN2625500CE
2026-01-22 12:30:00,25251.1,12,30,25500,1,0.12196,NIFTY27JAN2625500CE
2026-01-22 12:35:00,25259.05,12,35,25500,1,0.11425,NIFTY27JAN2625500CE
2026-01-22 12:40:00,25236.55,12,40,25500,1,0.11858,NIFTY27JAN2625500CE
2026-01-22 12:45:00,25253.05,12,45,25500,1,0.11404,NIFTY27JAN2625500CE
2026-01-22 12:50:00,25254.0,12,50,25500,1,0.11055,NIFTY27JAN2625500CE
2026-01-22 12:55:00,25215.15,12,55,25500,1,0.11762,NIFTY27JAN2625500CE
2026-01-22 13:00:00,25215.7,13,0,25500,1,0.11863,NIFTY27JAN2625500CE
2026-01-22 13:05:00,25210.35,13,5,25500,1,0.11698,NIFTY27JAN2625500CE
2026-01-22 13:10:00,25206.6,13,10,25500,1,,NIFTY27JAN2625500CE
2026-01-22 13:15:00,25186.75,13,15,25500,1,0.12197,NIFTY27JAN2625500CE
2026-01-22 13:20:00,25195.0,13,20,25500,1,,NIFTY27JAN2625500CE
2026-01-22 13:25:00,25194.95,13,25,25500,1,0.11633,NIFTY27JAN2625500CE
2026-01-22 13:30:00,25171.75,13,30,25500,1,0.12962,NIFTY27JAN2625500CE
2026-01-22 13:35:00,25225.85,13,35,25500,1,,NIFTY27JAN2625500CE
2026-01-22 13:40:00,25195.9,13,40,25500,1,0.11976,NIFTY27JAN2625500CE
2026-01-22 13:45:00,25188.3,13,45,25500,1,0.12313,NIFTY27JAN2625500CE
2026-01-22 13:50:00,25206.65,13,50,25500,1,0.12326,NIFTY27JAN2625500CE
2026-01-22 13:55:00,25236.1,13,55,25500,1,,NIFTY27JAN2625500CE
2026-01-22 14:00:00,25232.35,14,0,25500,1,,NIFTY27JAN2625500CE
2026-01-22 14:05:00,25228.35,14,5,25500,1,0.10975,NIFTY27JAN2625500CE
2026-01-22 14:10:00,25212.7,14,10,25500,1,0.10885,NIFTY27JAN2625500CE
2026-01-22 14:15:00,25178.75,14,15,25500,1,0.11826,NIFTY27JAN2625500CE
2026-01-22 14:20:00,25194.65,14,20,25500,1,0.11535,NIFTY27JAN2625500CE
2026-01-22 14:25:00,25206.4,14,25,25500,1,0.11997,NIFTY27JAN2625500CE
2026-01-22 14:30:00,25236.6,14,30,25500,1,0.1224,NIFTY27JAN2625500CE
2026-01-22 14:35:00,25267.55,14,35,25500,1,,NIFTY27JAN2625500CE
2026-01-22 14:40:00,25289.0,14,40,25500,1,0.11038,NIFTY27JAN2625500CE
2026-01-22 14:45:00,25289.65,14,45,25500,1,0.11143,NIFTY27JAN2625500CE
2026-01-22 14:50:00,25294.65,14,50,25500,1,,NIFTY27JAN2625500CE
2026-01-22 14:55:00,25290.85,14,55,25500,1,0.11078,NIFTY27JAN2625500CE
2026-01-22 15:00:00,25269.5,15,0,25500,1,0.10401,NIFTY27JAN2625500CE
2026-01-22 15:05:00,25256.3,15,5,25500,1,0.11811,NIFTY27JAN2625500CE
2026-01-22 15:10:00,25297.3,15,10,25500,1,0.10823,NIFTY27JAN2625500CE
2026-01-22 15:15:00,25297.45,15,15,25500,1,0.11152,NIFTY27JAN2625500CE
2026-01-22 15:20:00,25308.25,15,20,25500,1,0.11297,NIFTY27JAN2625500CE
2026-01-22 15:25:00,25314.1,15,25,25500,1,0.10975,NIFTY27JAN2625500CE
2026-01-23 09:15:00,25292.15,9,15,25500,1,,NIFTY27JAN2625500CE
2026-01-23 09:20:00,25265.75,9,20,25500,1,,NIFTY27JAN2625500CE
2026-01-23 09:25:00,25330.85,9,25,25500,1,0.11163,NIFTY27JAN2625500CE
2026-01-23 09:30:00,25330.3,9,30,25500,1,0.10229,NIFTY27JAN2625500CE
2026-01-23 09:35:00,25299.45,9,35,25500,1,,NIFTY27JAN2625500CE
2026-01-23 09:40:00,25299.95,9,40,25500,1,,NIFTY27JAN2625500CE
2026-01-23 09:45:00,25269.0,9,45,25500,1,0.11398,NIFTY27JAN2625500CE
2026-01-23 09:50:00,25300.7,9,50,25500,1,0.09972,NIFTY27JAN2625500CE
2026-01-23 09:55:00,25284.3,9,55,25500,1,0.10683,NIFTY27JAN2625500CE
2026-01-23 10:00:00,25294.9,10,0,25500,1,0.10219,NIFTY27JAN2625500CE
2026-01-23 10:05:00,25293.15,10,5,25500,1,0.0982,NIFTY27JAN2625500CE
2026-01-23 10:10:00,25285.05,10,10,25500,1,0.10061,NIFTY27JAN2625500CE
2026-01-23 10:15:00,25283.3,10,15,25500,1,0.09644,NIFTY27JAN2625500CE
2026-01-23 10:20:00,25261.25,10,20,25500,1,0.10196,NIFTY27JAN2625500CE
2026-01-23 10:25:00,25266.4,10,25,25500,1,0.10906,NIFTY27JAN2625500CE
2026-01-23 10:30:00,25303.15,10,30,25500,1,0.10165,NIFTY27JAN2625500CE
2026-01-23 10:35:00,25313.0,10,35,25500,1,0.09747,NIFTY27JAN2625500CE
2026-01-23 10:40:00,25297.7,10,40,25500,1,0.09885,NIFTY27JAN2625500CE
2026-01-23 10:45:00,25297.35,10,45,25500,1,0.09374,NIFTY27JAN2625500CE
2026-01-23 10:50:00,25284.35,10,50,25500,1,0.09792,NIFTY27JAN2625500CE
2026-01-23 10:55:00,25278.2,10,55,25500,1,0.09864,NIFTY27JAN2625500CE
2026-01-23 11:00:00,25279.7,11,0,25500,1,0.09447,NIFTY27JAN2625500CE
2026-01-23 11:05:00,25270.35,11,5,25500,1,0.09914,NIFTY27JAN2625500CE
2026-01-23 11:10:00,25281.6,11,10,25500,1,0.09604,NIFTY27JAN2625500CE
2026-01-23 11:15:00,25277.8,11,15,25500,1,,NIFTY27JAN2625500CE
2026-01-23 11:20:00,25261.05,11,20,25500,1,0.09768,NIFTY27JAN2625500CE
2026-01-23 11:25:00,25270.95,11,25,25500,1,0.09611,NIFTY27JAN2625500CE
2026-01-23 11:30:00,25274.7,11,30,25500,1,,NIFTY27JAN2625500CE
2026-01-23 11:35:00,25252.0,11,35,25500,1,0.09228,NIFTY27JAN2625500CE
2026-01-23 11:40:00,25221.8,11,40,25500,1,,NIFTY27JAN2625500CE
2026-01-23 11:45:00,25210.75,11,45,25500,1,0.09935,NIFTY27JAN2625500CE
2026-01-23 11:50:00,25193.45,11,50,25500,1,,NIFTY27JAN2625500CE
2026-01-23 11:55:00,25208.4,11,55,25500,1,0.10292,NIFTY27JAN2625500CE
2026-01-23 12:00:00,25209.75,12,0,25500,1,0.10346,NIFTY27JAN2625500CE
2026-01-23 12:05:00,25207.8,12,5,25500,1,0.09955,NIFTY27JAN2625500CE
2026-01-23 12:10:00,25190.3,12,10,25500,1,0.10405,NIFTY27JAN2625500CE
2026-01-23 12:15:00,25193.1,12,15,25500,1,,NIFTY27JAN2625500CE
2026-01-23 12:20:00,25216.55,12,20,25500,1,0.09993,NIFTY27JAN2625500CE
2026-01-23 12:25:00,25202.7,12,25,25500,1,0.10354,NIFTY27JAN2625500CE
2026-01-23 12:30:00,25205.2,12,30,25500,1,0.10351,NIFTY27JAN2625500CE
2026-01-23 12:35:00,25205.5,12,35,25500,1,0.10462,NIFTY27JAN2625500CE
2026-01-23 12:40:00,25211.7,12,40,25500,1,0.10499,NIFTY27JAN2625500CE
2026-01-23 12:45:00,25238.75,12,45,25500,1,0.09478,NIFTY27JAN2625500CE
2026-01-23 12:50:00,25208.05,12,50,25500,1,0.10503,NIFTY27JAN2625500CE
2026-01-23 12:55:00,25226.8,12,55,25500,1,0.09436,NIFTY27JAN2625500CE
2026-01-23 13:00:00,25191.8,13,0,25500,1,0.10197,NIFTY27JAN2625500CE
2026-01-23 13:05:00,25191.25,13,5,25500,1,0.10124,NIFTY27JAN2625500CE
2026-01-23 13:10:00,25194.95,13,10,25500,1,0.09991,NIFTY27JAN2625500CE
2026-01-23 13:15:00,25171.1,13,15,25500,1,0.101,NIFTY27JAN2625500CE
2026-01-23 13:20:00,25141.7,13,20,25500,1,0.10734,NIFTY27JAN2625500CE
2026-01-23 13:25:00,25138.55,13,25,25500,1,0.10753,NIFTY27JAN2625500CE
2026-01-23 13:30:00,25095.3,13,30,25500,1,0.11503,NIFTY27JAN2625500CE
2026-01-23 13:35:00,25072.05,13,35,25500,1,0.11663,NIFTY27JAN2625500CE
2026-01-23 13:40:00,25076.35,13,40,25500,1,0.11588,NIFTY27JAN2625500CE
2026-01-23 13:45:00,25053.0,13,45,25500,1,0.12201,NIFTY27JAN2625500CE
2026-01-23 13:50:00,25055.05,13,50,25500,1,0.12263,NIFTY27JAN2625500CE
2026-01-23 13:55:00,25054.0,13,55,25500,1,,NIFTY27JAN2625500CE
2026-01-23 14:00:00,25054.2,14,0,25500,1,,NIFTY27JAN2625500CE
2026-01-23 14:05:00,25065.1,14,5,25500,1,0.11976,NIFTY27JAN2625500CE
2026-01-23 14:10:00,25058.25,14,10,25500,1,0.1215,NIFTY27JAN2625500CE
2026-01-23 14:15:00,25090.65,14,15,25500,1,0.11374,NIFTY27JAN2625500CE
2026-01-23 14:20:00,25059.65,14,20,25500,1,0.11766,NIFTY27JAN2625500CE
2026-01-23 14:25:00,25049.75,14,25,25500,1,0.12119,NIFTY27JAN2625500CE
2026-01-23 14:30:00,25077.85,14,30,25500,1,0.11741,NIFTY27JAN2625500CE
2026-01-23 14:35:00,25087.05,14,35,25500,1,0.11406,NIFTY27JAN2625500CE
2026-01-23 14:40:00,25094.55,14,40,25500,1,0.11466,NIFTY27JAN2625500CE
2026-01-23 14:45:00,25081.45,14,45,25500,1,0.11413,NIFTY27JAN2625500CE
2026-01-23 14:50:00,25059.3,14,50,25500,1,,NIFTY27JAN2625500CE
2026-01-23 14:55:00,25096.0,14,55,25500,1,0.11268,NIFTY27JAN2625500CE
2026-01-23 15:00:00,25071.15,15,0,25500,1,0.11727,NIFTY27JAN2625500CE
2026-01-23 15:05:00,25059.0,15,5,25500,1,0.11488,NIFTY27JAN2625500CE
2026-01-23 15:10:00,25045.6,15,10,25500,1,0.1215,NIFTY27JAN2625500CE
2026-01-23 15:15:00,25061.1,15,15,25500,1,0.11735,NIFTY27JAN2625500CE
2026-01-23 15:20:00,25040.65,15,20,25500,1,,NIFTY27JAN2625500CE
2026-01-23 15:25:00,25049.65,15,25,25500,1,0.12176,NIFTY27JAN2625500CE
2026-01-27 09:15:00,25113.05,9,15,25500,1,0.35058,NIFTY27JAN2625500CE
2026-01-27 09:20:00,24981.3,9,20,25500,1,,NIFTY27JAN2625500CE
2026-01-27 09:25:00,24940.7,9,25,25500,1,,NIFTY27JAN2625500CE
2026-01-27 09:30:00,24944.4,9,30,25500,1,0.45789,NIFTY27JAN2625500CE
2026-01-27 09:35:00,25018.3,9,35,25500,1,0.42032,NIFTY27JAN2625500CE
2026-01-27 09:40:00,25090.85,9,40,25500,1,0.38476,NIFTY27JAN2625500CE
2026-01-27 09:45:00,25142.05,9,45,25500,1,0.34272,NIFTY27JAN2625500CE
2026-01-27 09:50:00,25142.45,9,50,25500,1,0.32756,NIFTY27JAN2625500CE
2026-01-27 09:55:00,25130.4,9,55,25500,1,0.32672,NIFTY27JAN2625500CE
2026-01-27 10:00:00,25139.8,10,0,25500,1,0.32502,NIFTY27JAN2625500CE
2026-01-27 10:05:00,25125.85,10,5,25500,1,0.32297,NIFTY27JAN2625500CE
2026-01-27 10:10:00,25088.75,10,10,25500,1,0.36103,NIFTY27JAN2625500CE
2026-01-27 10:15:00,25129.65,10,15,25500,1,0.36018,NIFTY27JAN2625500CE
2026-01-27 10:20:00,25170.2,10,20,25500,1,0.31025,NIFTY27JAN2625500CE
2026-01-27 10:25:00,25164.05,10,25,25500,1,0.30173,NIFTY27JAN2625500CE
2026-01-27 10:30:00,25123.35,10,30,25500,1,0.33808,NIFTY27JAN2625500CE
2026-01-27 10:35:00,25122.35,10,35,25500,1,0.33586,NIFTY27JAN2625500CE
2026-01-27 10:40:00,25095.65,10,40,25500,1,0.34517,NIFTY27JAN2625500CE
2026-01-27 10:45:00,25027.6,10,45,25500,1,,NIFTY27JAN2625500CE
2026-01-27 10:50:00,25020.95,10,50,25500,1,0.41388,NIFTY27JAN2625500CE
2026-01-27 10:55:00,24997.0,10,55,25500,1,0.4288,NIFTY27JAN2625500CE
2026-01-27 11:00:00,24984.95,11,0,25500,1,0.44337,NIFTY27JAN2625500CE
2026-01-27 11:05:00,25008.55,11,5,25500,1,0.43643,NIFTY27JAN2625500CE
2026-01-27 11:10:00,25017.35,11,10,25500,1,,NIFTY27JAN2625500CE
2026-01-27 11:15:00,25024.0,11,15,25500,1,0.42815,NIFTY27JAN2625500CE
2026-01-27 11:20:00,25044.9,11,20,25500,1,0.41123,NIFTY27JAN2625500CE
2026-01-27 11:25:00,25036.65,11,25,25500,1,0.42691,NIFTY27JAN2625500CE
2026-01-27 11:30:00,25078.55,11,30,25500,1,0.39147,NIFTY27JAN2625500CE
2026-01-27 11:35:00,25074.65,11,35,25500,1,0.39528,NIFTY27JAN2625500CE
2026-01-27 11:40:00,25088.45,11,40,25500,1,0.43359,NIFTY27JAN2625500CE
2026-01-27 11:45:00,25159.6,11,45,25500,1,0.33437,NIFTY27JAN2625500CE
2026-01-27 11:50:00,25103.25,11,50,25500,1,0.37589,NIFTY27JAN2625500CE
2026-01-27 11:55:00,25084.4,11,55,25500,1,0.4052,NIFTY27JAN2625500CE
2026-01-27 12:00:00,25100.25,12,0,25500,1,,NIFTY27JAN2625500CE
2026-01-27 12:05:00,25122.5,12,5,25500,1,0.37884,NIFTY27JAN2625500CE
2026-01-27 12:10:00,25117.85,12,10,25500,1,0.38941,NIFTY27JAN2625500CE
2026-01-27 12:15:00,25117.6,12,15,25500,1,0.38075,NIFTY27JAN2625500CE
2026-01-27 12:20:00,25109.2,12,20,25500,1,0.40138,NIFTY27JAN2625500CE
2026-01-27 12:25:00,25134.2,12,25,25500,1,0.37419,NIFTY27JAN2625500CE
2026-01-27 12:30:00,25098.2,12,30,25500,1,0.4013,NIFTY27JAN2625500CE
2026-01-27 12:35:00,25099.65,12,35,25500,1,0.41336,NIFTY27JAN2625500CE
2026-01-27 12:40:00,25084.95,12,40,25500,1,0.43265,NIFTY27JAN2625500CE
2026-01-27 12:45:00,25083.9,12,45,25500,1,0.43751,NIFTY27JAN2625500CE
2026-01-27 12:50:00,25065.25,12,50,25500,1,0.46947,NIFTY27JAN2625500CE
2026-01-27 12:55:00,25094.45,12,55,25500,1,,NIFTY27JAN2625500CE
2026-01-27 13:00:00,25087.35,13,0,25500,1,0.45282,NIFTY27JAN2625500CE
2026-01-27 13:05:00,25077.3,13,5,25500,1,0.47872,NIFTY27JAN2625500CE
2026-01-27 13:10:00,25078.6,13,10,25500,1,0.48027,NIFTY27JAN2625500CE
2026-01-27 13:15:00,25088.55,13,15,25500,1,0.48748,NIFTY27JAN2625500CE
2026-01-27 13:20:00,25085.9,13,20,25500,1,0.49675,NIFTY27JAN2625500CE
2026-01-27 13:25:00,25098.05,13,25,25500,1,0.50455,NIFTY27JAN2625500CE
2026-01-27 13:30:00,25112.65,13,30,25500,1,0.48536,NIFTY27JAN2625500CE
2026-01-27 13:35:00,25095.5,13,35,25500,1,0.49482,NIFTY27JAN2625500CE
2026-01-27 13:40:00,25049.05,13,40,25500,1,,NIFTY27JAN2625500CE
2026-01-27 13:45:00,25044.1,13,45,25500,1,0.59021,NIFTY27JAN2625500CE
2026-01-27 13:50:00,25054.3,13,50,25500,1,0.57747,NIFTY27JAN2625500CE
2026-01-27 13:55:00,25040.65,13,55,25500,1,0.6083,NIFTY27JAN2625500CE
2026-01-27 14:00:00,25042.35,14,0,25500,1,0.60881,NIFTY27JAN2625500CE
2026-01-27 14:05:00,25010.6,14,5,25500,1,0.67489,NIFTY27JAN2625500CE
2026-01-27 14:10:00,25041.35,14,10,25500,1,,NIFTY27JAN2625500CE
2026-01-27 14:15:00,25034.25,14,15,25500,1,0.67166,NIFTY27JAN2625500CE
2026-01-27 14:20:00,25028.4,14,20,25500,1,,NIFTY27JAN2625500CE
2026-01-27 14:25:00,25022.0,14,25,25500,1,0.7317,NIFTY27JAN2625500CE
2026-01-27 14:30:00,25040.85,14,30,25500,1,0.75971,NIFTY27JAN2625500CE
2026-01-27 14:35:00,25042.95,14,35,25500,1,0.76466,NIFTY27JAN2625500CE
2026-01-27 14:40:00,25097.55,14,40,25500,1,0.67826,NIFTY27JAN2625500CE
2026-01-27 14:45:00,25108.1,14,45,25500,1,0.68849,NIFTY27JAN2625500CE
2026-01-27 14:50:00,25122.3,14,50,25500,1,0.70672,NIFTY27JAN2625500CE
2026-01-27 14:55:00,25143.55,14,55,25500,1,,NIFTY27JAN2625500CE
2026-01-27 15:00:00,25118.0,15,0,25500,1,0.76229,NIFTY27JAN2625500CE
2026-01-27 15:05:00,25134.65,15,5,25500,1,0.74767,NIFTY27JAN2625500CE
2026-01-27 15:10:00,25154.95,15,10,25500,1,0.82645,NIFTY27JAN2625500CE
2026-01-27 15:15:00,25174.85,15,15,25500,1,0.81392,NIFTY27JAN2625500CE
2026-01-27 15:20:00,25198.1,15,20,25500,1,,NIFTY27JAN2625500CE
2026-01-27 15:25:00,25242.4,15,25,25500,1,1.13908,NIFTY27JAN2625500CE
2026-01-07 09:15:00,26111.65,9,15,25600,1,0.11005,NIFTY27JAN2625600CE
2026-01-07 09:20:00,26141.4,9,20,25600,1,0.11197,NIFTY27JAN2625600CE
2026-01-07 09:25:00,26139.35,9,25,25600,1,0.09599,NIFTY27JAN2625600CE
2026-01-07 09:30:00,26128.95,9,30,25600,1,0.10715,NIFTY27JAN2625600CE
2026-01-07 09:35:00,26131.9,9,35,25600,1,0.11225,NIFTY27JAN2625600CE
2026-01-07 09:40:00,26145.15,9,40,25600,1,,NIFTY27JAN2625600CE
2026-01-07 09:45:00,26113.1,9,45,25600,1,0.1083,NIFTY27JAN2625600CE
2026-01-07 09:50:00,26110.0,9,50,25600,1,,NIFTY27JAN2625600CE
2026-01-07 09:55:00,26108.9,9,55,25600,1,0.12009,NIFTY27JAN2625600CE
2026-01-07 10:00:00,26140.3,10,0,25600,1,0.11123,NIFTY27JAN2625600CE
2026-01-07 10:05:00,26142.95,10,5,25600,1,0.11037,NIFTY27JAN2625600CE
2026-01-07 10:10:00,26159.15,10,10,25600,1,,NIFTY27JAN2625600CE
2026-01-07 10:15:00,26183.8,10,15,25600,1,0.09202,NIFTY27JAN2625600CE
2026-01-07 10:20:00,26169.15,10,20,25600,1,0.10785,NIFTY27JAN2625600CE
2026-01-07 10:25:00,26152.25,10,25,25600,1,,NIFTY27JAN2625600CE
2026-01-07 10:30:00,26130.45,10,30,25600,1,,NIFTY27JAN2625600CE
2026-01-07 10:35:00,26133.05,10,35,25600,1,0.109,NIFTY27JAN2625600CE
2026-01-07 10:40:00,26144.05,10,40,25600,1,,NIFTY27JAN2625600CE
2026-01-07 10:45:00,26141.15,10,45,25600,1,0.10828,NIFTY27JAN2625600CE
2026-01-07 10:50:00,26146.85,10,50,25600,1,,NIFTY27JAN2625600CE
2026-01-07 10:55:00,26168.55,10,55,25600,1,0.10027,NIFTY27JAN2625600CE
2026-01-07 11:00:00,26160.15,11,0,25600,1,0.11709,NIFTY27JAN2625600CE
2026-01-07 11:05:00,26182.1,11,5,25600,1,0.11009,NIFTY27JAN2625600CE
2026-01-07 11:10:00,26166.7,11,10,25600,1,0.10432,NIFTY27JAN2625600CE
2026-01-07 11:15:00,26148.15,11,15,25600,1,0.10479,NIFTY27JAN2625600CE
2026-01-07 11:20:00,26148.9,11,20,25600,1,0.10438,NIFTY27JAN2625600CE
2026-01-07 11:25:00,26140.4,11,25,25600,1,0.10911,NIFTY27JAN2625600CE
2026-01-07 11:30:00,26144.45,11,30,25600,1,0.10692,NIFTY27JAN2625600CE
2026-01-07 11:35:00,26160.05,11,35,25600,1,0.1144,NIFTY27JAN2625600CE
2026-01-07 11:40:00,26147.1,11,40,25600,1,0.12094,NIFTY27JAN2625600CE
2026-01-07 11:45:00,26136.15,11,45,25600,1,,NIFTY27JAN2625600CE
2026-01-07 11:50:00,26138.65,11,50,25600,1,0.11294,NIFTY27JAN2625600CE
