datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE,hour,minute
2026-01-12 12:30:00,25668.1,0.154,0.14368,0.13897,0.10756319885353642,0.12916,0.10458914548502632,0.1213,0.11878,0.11738,0.11624,0.11566,0.1161,0.11709,0.10701972386486647,0.183799502536516,0.18248,0.17816,0.17214,0.16583,0.15888,0.1533,0.14792,0.1408,0.13493,0.12588128178647837,0.12065352271808909,0.12038,0.11487,12,30
2026-01-12 12:35:00,25690.5,0.13488,0.12381,0.12445,0.12024,0.11698,0.11468,0.11213,0.11118,0.10053453433710131,0.10965,0.11016,0.10087814909970151,0.11232,0.11471,0.19113,0.18537,0.18081,0.17518,0.16841,0.15278399302899157,0.15617,0.15057,0.13411922423566358,0.13864,0.13428,0.11988163235507406,0.12421,0.11247878523689764,12,35
2026-01-12 12:40:00,25684.35,0.15507,0.11572107805343336,0.14347,0.10749868267118388,0.13275,0.12895,0.12453,0.12115,0.10053453433710131,0.11829,0.10055558168707886,0.11716,0.11832,0.11999,0.18826,0.1849,0.17793,0.17149,0.1654,0.15219788454706837,0.14650159265327856,0.14014528185725342,0.13995,0.13419,0.12962,0.12398,0.11736215204595787,0.114,12,40
2026-01-12 12:45:00,25727.5,0.13318,0.11725547043552925,0.12466,0.11945,0.11652,0.10532450496560579,0.10142997691794103,0.10981,0.10057366103956497,0.10914,0.10059470838954249,0.10977,0.10343838795673362,0.11342,0.1931,0.18998,0.18359,0.17732,0.1711,0.1602041923960343,0.15835,0.14656694906646547,0.14586,0.1398,0.12933021698186978,0.13039,0.11871080458704737,0.12103,12,45
2026-01-12 12:50:00,25724.55,0.14204,0.11718688264683146,0.13291,0.1285,0.12508,0.12156,0.10142332139883804,0.11654,0.11567,0.11427,0.11384,0.11403,0.11481,0.11638,0.19309,0.18835,0.18208,0.17651,0.16953,0.16277,0.15723,0.14640688979041735,0.14472,0.13859,0.13453,0.12962,0.1253,0.12029,12,50
2026-01-12 12:55:00,25715.5,0.14309,0.13735,0.11249612685657245,0.12356,0.12039,0.11681,0.11462,0.10073861098504083,0.11168,0.11139,0.10057930038010238,0.11148,0.11248,0.11441,0.19219,0.18729,0.18184,0.17548,0.16905,0.16237,0.15666,0.14617022778722094,0.13955716514576164,0.13258167559508138,0.1341,0.12879,0.11815007070203397,0.11933,12,55
2026-01-12 13:00:00,25692.65,0.13268,0.13424,0.13095,0.10739823361142056,0.12484,0.12196,0.11816,0.11592,0.10053453433710131,0.10053453433710131,0.11292,0.10087814909970151,0.11399,0.10655982476661795,0.19101,0.18652,0.18014,0.17417,0.1597987572416274,0.16101,0.15571,0.14067282694396258,0.1333841664451577,0.13751,0.1327,0.1277,0.12285,0.11824,13,0
2026-01-12 13:05:00,25702.65,0.14577,0.1167937388477151,0.13579,0.10937341137419851,0.12591,0.12264,0.11964,0.11692,0.11573,0.11455,0.11356,0.11369,0.10382512211973381,0.11663,0.19162,0.180439010511188,0.1805,0.17474,0.15983321657668875,0.16178,0.15598,0.1422135030927683,0.14297,0.13744,0.13288,0.12030260524650982,0.12314,0.11809,13,5
2026-01-12 13:10:00,25710.85,0.14323,0.13453,0.12998,0.128,0.12374,0.1201,0.117,0.11471,0.11291,0.11137,0.11141,0.1113,0.10366648861749712,0.11484,0.19088,0.18534,0.18005,0.17456,0.1683,0.16214,0.15586,0.15028,0.14341,0.13278814178283008,0.12736899321918374,0.12799,0.12361,0.11846,13,10
2026-01-12 13:15:00,25725.15,0.12758,0.12543,0.1204,0.11047903821329955,0.1132,0.11159,0.10153567741478405,0.10805,0.10708,0.10057366103956497,0.10713,0.10091727580216514,0.10366236372881386,0.111,0.19188429796544643,0.18479,0.18073,0.17517,0.16885,0.16266,0.15748,0.14635986914436733,0.1453,0.1335226066453445,0.12907423607200497,0.12999,0.12639,0.11336208115872197,13,15
2026-01-12 13:20:00,25697.4,0.12064007712568049,0.13529,0.13031,0.10756052935518952,0.1224,0.11874,0.11536,0.11443,0.11229,0.11137,0.10055558168707886,0.11101,0.11313,0.10657503381073559,0.18904,0.18412,0.17899,0.17303,0.15988767562143452,0.15397289371109818,0.15545,0.15004,0.1433,0.13781,0.13305,0.12716,0.11743068101296901,0.11772,13,20
2026-01-12 13:25:00,25704.15,0.12732,0.12404,0.11901,0.10923795183895166,0.11413,0.11166,0.10135591219727229,0.10819,0.10053453433710131,0.10714,0.10751,0.10825,0.10380047075713003,0.1066070776716195,0.18916,0.18468,0.17939,0.17361,0.16806,0.15368738229761725,0.1565,0.14209815170533216,0.13619557273033334,0.13946,0.12454651352609986,0.12991,0.1254,0.12063,13,25
2026-01-12 13:30:00,25707.95,0.16035,0.11649933341488877,0.14463,0.10955957158437851,0.10667696346424023,0.10471513766723024,0.12301,0.11901,0.11727,0.11597,0.11518,0.1148,0.11578,0.11723,0.18884,0.183464423069185,0.17838,0.17289,0.16635,0.16048,0.15101123307982223,0.1485,0.14168,0.13599,0.12740327254582084,0.12245982061136186,0.12086,0.11290430058839052,13,30
2026-01-12 13:35:00,25747.0,0.12697,0.13005,0.12265,0.10967968926405972,0.10639389078780838,0.11525,0.11212,0.10015698965631648,0.10947,0.10874,0.10825,0.10898,0.11004,0.11183,0.19147,0.18757,0.18138,0.17551,0.16951,0.16335,0.15791,0.15185,0.14597,0.13365028575622354,0.13462,0.123658452255081,0.12485,0.12001,13,35
2026-01-12 13:40:00,25745.1,0.12205155651266711,0.1348,0.11279189229445538,0.11842,0.1158,0.11363,0.11035,0.10893,0.10798,0.10029634353818935,0.10029634353818935,0.10789,0.10922,0.1109,0.19178,0.18415017914996618,0.17858645188958647,0.1725167485388733,0.16951,0.16359,0.15776,0.1521,0.14563,0.13943,0.12956949818120833,0.1236237657967099,0.12541,0.12045,13,40
2026-01-12 13:45:00,25739.05,0.14182,0.13243,0.1274,0.12355,0.11938,0.11529,0.11248,0.11011,0.1089,0.10768,0.10761,0.10793,0.10927,0.11099,0.19159029607891764,0.18424527259419063,0.18113,0.17536,0.16902,0.16257,0.15702,0.15116,0.13967410925579096,0.13813,0.13379,0.1287,0.12433,0.11359321766997567,13,45
2026-01-12 13:50:00,25735.6,0.1217279715688096,0.11706705690645337,0.11255354229554357,0.12561,0.12169,0.11822,0.11384,0.1118,0.1105,0.10937,0.10058472005206896,0.10914,0.11039,0.11193,0.19298,0.18672,0.18206,0.17617,0.1677921923686972,0.16319,0.15763,0.15127,0.14468,0.13839,0.13388,0.12816,0.12364,0.11821,13,50
2026-01-12 13:55:00,25743.25,0.13752,0.12317,0.1274,0.12181,0.11763,0.11525,0.11133,0.10985,0.10855,0.10036785375088128,0.10716,0.1077,0.10107568562224127,0.11096,0.19170184870094922,0.18885,0.17857468070044782,0.1723001568642556,0.17081,0.16449,0.15855,0.15269,0.14559,0.1334153549708395,0.13473,0.1239103786493588,0.12508,0.11957,13,55
2026-01-12 14:00:00,25734.9,0.13141,0.12459,0.11315797074508865,0.12034,0.10726530400627629,0.10560445521563715,0.11059,0.10946,0.10815,0.10718,0.10723,0.10084982237833127,0.10222773700645613,0.11075,0.19338,0.18746,0.17880800417023196,0.1766,0.17053,0.16404,0.15416961204247914,0.14661273210168863,0.14009423782631228,0.13956,0.13488,0.12952,0.11881272575655005,0.11936,14,0
2026-01-12 14:05:00,25732.75,0.13756,0.13142,0.12339,0.12785,0.12267,0.11871,0.10163309481910315,0.11212,0.10050620761573109,0.10958,0.10052725496570863,0.10908,0.10222773700645613,0.1065900184241953,0.19324,0.18731,0.18188,0.17644,0.16982,0.16312,0.15416961204247914,0.15116,0.14012646282631228,0.1384,0.12971435531727177,0.12785,0.12289,0.11768,14,5
2026-01-12 14:10:00,25739.35,0.12245693070855776,0.13049,0.12053,0.11087785531703245,0.11324,0.11198,0.10906,0.10643,0.10608,0.10546,0.10522,0.10593,0.10164227479176904,0.10964,0.19315,0.18786,0.18327,0.17246836778692903,0.17067,0.16446,0.15848,0.15258,0.13964439395636696,0.13985,0.12950600440792168,0.12965,0.12533,0.11911,14,10
2026-01-12 14:15:00,25729.15,0.13958,0.13351,0.12656,0.1222,0.11842,0.11527,0.10154502592512586,0.10986,0.10878,0.10763,0.10776,0.1082,0.10965,0.11154,0.19299,0.1865,0.18163,0.17263342377107072,0.16764326434503407,0.16309,0.15715,0.15097,0.14479,0.13865,0.13344,0.12436930643256433,0.12363,0.11826,14,15
2026-01-12 14:20:00,25736.35,0.12239437452864385,0.14464,0.13888,0.13311,0.1279,0.10540487450631834,0.11872,0.11572,0.11399,0.11222,0.10052762953376349,0.11128,0.11182,0.1056600407602641,0.19212,0.1869,0.18105,0.17619,0.1699,0.16246,0.15416961204247914,0.14666086012962132,0.14015204283285612,0.13731,0.1324,0.12651,0.11881272575655005,0.11595,14,20
2026-01-12 14:25:00,25762.75,0.13676,0.13189,0.12698,0.12283,0.11747,0.11438,0.11065,0.10897,0.1075,0.1065,0.10599,0.1004047365402609,0.10746,0.10470900994057926,0.19377,0.18544329252297181,0.1825,0.17716,0.1683544945069333,0.16475,0.15889,0.14852950777357768,0.14433936424005323,0.14034,0.13525,0.12988,0.12539,0.1197,14,25
2026-01-12 14:30:00,25753.1,0.12121217613207076,0.11977,0.11613,0.11389,0.11126,0.10543903930387205,0.10683,0.10553,0.10493,0.10422,0.10034239925195992,0.10536,0.10669,0.10846,0.19326,0.1850152480590567,0.18279,0.17731,0.1674838120022589,0.16471,0.15875,0.15268,0.14634,0.14043,0.13567,0.13022,0.1255,0.12037,14,30
2026-01-12 14:35:00,25716.7,0.15174,0.14512,0.13909,0.13307,0.12727,0.12346,0.11932,0.10068088217229942,0.10049079960629097,0.10049079960629097,0.11126,0.11126,0.10360421230644229,0.10662491751774418,0.19086,0.18502,0.17934,0.17431,0.16802,0.16121,0.15532,0.14617832172045878,0.1426,0.13638,0.13169,0.12575,0.12104,0.11325638843832231,14,35
2026-01-12 14:40:00,25749.0,0.14146,0.11775666000945174,0.12715,0.12317,0.10678375627761165,0.11552,0.11292,0.11058,0.10931,0.10795,0.10775,0.10821,0.10070579343992803,0.11043,0.19276,0.18761,0.18249,0.1727517355457977,0.1702,0.16069292625398027,0.15785,0.14713043876510284,0.14553,0.13957,0.13458,0.12875,0.12421,0.11382613111045972,14,40
2026-01-12 14:45:00,25763.85,0.13183,0.11820072744616515,0.12209,0.11075518721449966,0.11506,0.11314,0.11013,0.10793,0.10036295173734003,0.10036295173734003,0.10036295173734003,0.10592,0.10718,0.10472141483243597,0.19416,0.18743,0.18171738578559724,0.17764,0.17176,0.16465,0.15882,0.15287,0.1441481029158725,0.14051,0.13534,0.12992,0.11961458106095481,0.11968,14,45
2026-01-12 14:50:00,25774.05,0.14353,0.13758,0.13082,0.12617,0.10667527435407165,0.11819,0.11434,0.11136,0.10036295173734003,0.10794,0.10689,0.10038399908731757,0.10072622694452926,0.10916,0.19388,0.18866,0.18274702956343855,0.17722,0.1706,0.16408,0.1555415579716723,0.15221,0.14529,0.13945,0.13161657343455238,0.12857,0.12345,0.1148764319779895,14,50
2026-01-12 14:55:00,25796.15,0.14247,0.13767,0.13126,0.1254,0.12008,0.11677,0.11369,0.11074,0.10988,0.10782,0.1003727068967451,0.10694,0.10774,0.10875,0.19471,0.189,0.18312,0.17722,0.17063,0.16135756621478378,0.15838,0.14817146852431043,0.14561,0.13758744072649123,0.13418,0.12583276771002472,0.12416,0.11458417549787034,14,55
2026-01-12 15:00:00,25785.15,0.13593,0.13388,0.12688,0.1223,0.11803,0.11433,0.11181,0.10984,0.10026229163572227,0.10024298382331175,0.10578,0.10594,0.10639,0.10766,0.1934363478382253,0.1870553750063042,0.183,0.17702,0.17066,0.16165044307884485,0.1582,0.15202,0.14524,0.1372259370657321,0.13115809196940434,0.12898,0.12431,0.11883,15,0
2026-01-12 15:05:00,25789.75,0.1304,0.12499,0.12171,0.11729,0.11382,0.1119,0.1089,0.10090600936992099,0.10626,0.10491,0.1003023622485268,0.10472,0.10536,0.10686,0.19341769450489196,0.18854,0.18376,0.17824,0.16849827651572166,0.16178839657253305,0.15899,0.15311,0.14667,0.14017,0.13508,0.12582824582658983,0.12499,0.11971,15,5
2026-01-12 15:10:00,25785.05,0.12340995758466244,0.12841,0.11964,0.1167,0.10864850341849239,0.11045,0.10802,0.10087505456573982,0.10497,0.10326,0.10028218717760944,0.10030323452758698,0.10064546238479868,0.10601,0.19482,0.18819,0.18319690219003715,0.17836,0.17144,0.16481,0.15909,0.1490766419051164,0.14436980781589134,0.13992,0.13472,0.1292,0.12462,0.11945,15,10
2026-01-12 15:15:00,25782.95,0.11614430981007351,0.13489,0.10902100737946901,0.10718693205120366,0.11744,0.11417,0.11137,0.10853,0.10738,0.1052,0.10474,0.10481,0.10563,0.10705,0.19663,0.18698809837030783,0.183193386182132,0.17933,0.17261,0.16587,0.16024,0.149122352418234,0.14687,0.14062,0.13514,0.12595583531719823,0.12452,0.11877,15,15
2026-01-12 15:20:00,25786.05,0.12544095461716862,0.12309354596990982,0.12843,0.1228,0.11761,0.11465,0.1115,0.10893,0.10713,0.10521,0.1003023622485268,0.10032340959850433,0.10526,0.1067,0.19815,0.19091,0.18787,0.1764596219606045,0.16879812517068277,0.16785,0.1559354522709718,0.1492356193759898,0.14852,0.14213,0.13614,0.13,0.12013066635843017,0.11872,15,20
2026-01-12 15:25:00,25801.35,0.13043,0.12173,0.11850289026176718,0.11473290962619645,0.11127,0.1066411939734513,0.10605,0.10462,0.10349,0.10165,0.10145,0.10137,0.10221,0.10465,0.19547,0.19534,0.18691,0.18088,0.16716529867879512,0.16707,0.16224,0.15508,0.14295654617668485,0.14221,0.13697,0.13075,0.1252,0.11944,15,25
2026-01-13 09:15:00,25853.0,0.10138,0.10057,0.10156,0.11393348327283755,0.10792090139185616,0.09894,0.10397050163893627,0.10062965665041573,0.09738,0.09817550107232138,0.09726,0.09771,0.0992,0.10094,0.19934,0.19786,0.18132990174333197,0.1824,0.17542,0.16959,0.16328,0.15746,0.15049,0.135145553713575,0.13946,0.13333,0.12841,0.12266,9,15
2026-01-13 09:20:00,25825.4,0.1301,0.12038,0.11652,0.11379,0.11063,0.10853,0.10573,0.105,0.10365,0.10229,0.10185,0.10238,0.10336,0.10516,0.1969621750804087,0.19459,0.18813,0.17948,0.17454,0.16867,0.16259,0.1501678689195508,0.14352191965277605,0.14263,0.13327941419986875,0.13143,0.12647,0.12052,9,20
2026-01-13 09:25:00,25818.35,0.07494,0.12020564844546135,0.07843,0.11257305490841282,0.08732,0.09071,0.09192,0.09345,0.09489,0.09538,0.09659,0.09772,0.09926,0.10186,0.19028059433454664,0.19492,0.19107,0.18192,0.16727575844600281,0.17018,0.15511602737728178,0.16014,0.13952156355778084,0.14795,0.1291085666670483,0.13807,0.13444,0.1289,9,25
2026-01-13 09:30:00,25766.85,0.09386,0.11612183367839503,0.09733,0.10979583485331662,0.0985,0.10356101157359465,0.09936,0.09957,0.09999413295375077,0.10013,0.09999413295375077,0.1022,0.10407,0.10676,0.19758,0.18681,0.1874,0.18077,0.17444,0.16772,0.1615,0.14896265703296208,0.14881,0.14315,0.13844,0.133,0.12898,0.12387,9,30
2026-01-13 09:35:00,25737.7,0.11826,0.11800266833409326,0.1101,0.11011,0.109,0.10496690944827726,0.10171343450682721,0.10605,0.10628,0.10556,0.10597,0.1067,0.10811,0.11024,0.19641,0.19402,0.1817577564861093,0.17834,0.17151,0.16504,0.15939,0.15322,0.14657,0.14058,0.13586,0.13051,0.11949023932226499,0.12088,9,35
2026-01-13 09:40:00,25732.1,0.12143713876064574,0.11635,0.1125259058477873,0.11226,0.1064810431012052,0.1094,0.10754,0.10682,0.10672,0.10605,0.10663,0.10736,0.10873,0.11101,0.19531,0.1897,0.1851,0.17854,0.17119,0.16484,0.15903,0.15272,0.14566,0.13996,0.1353,0.12993,0.12517,0.12017,9,40
2026-01-13 09:45:00,25766.4,0.10985,0.10211,0.11068831646487204,0.09765,0.09883,0.09904,0.10164312867847258,0.10037832567814985,0.09968,0.09971,0.10075,0.10208,0.10395,0.10665,0.19337878594325378,0.18954,0.18651,0.17875,0.17198,0.16605,0.15962,0.14873424919482622,0.14721,0.14102,0.13691,0.1316,0.12743,0.12286,9,45
2026-01-13 09:50:00,25750.85,0.11754,0.11262,0.11364,0.10823,0.10611,0.10542,0.10416,0.10457,0.10446,0.10352,0.10426,0.10010314972412285,0.10695,0.10944,0.19685,0.18999004927335095,0.1858,0.17799,0.17208,0.165,0.15952,0.14858759678905867,0.14248474433750075,0.14069,0.13566,0.13018,0.11964898942298247,0.1142989612319159,9,50
2026-01-13 09:55:00,25731.0,0.10362,0.10571,0.10317,0.10456,0.10652443863117154,0.10433,0.10374,0.10378,0.10438,0.10435,0.10535,0.10636,0.10817,0.11081,0.19596,0.19028,0.18489,0.17611240136375886,0.16881206604381455,0.16310191489960288,0.1585,0.15331,0.14657,0.13505636503326252,0.13604,0.13094,0.1269,0.12208,9,55
2026-01-13 10:00:00,25714.65,0.14097,0.13349,0.13009,0.12686,0.12114,0.11849,0.11568,0.11373,0.11286,0.11147,0.1113,0.10095344736875907,0.11276,0.10666465070990055,0.1931,0.18816,0.18229,0.17698,0.1676321358435167,0.16188,0.15581,0.14965,0.14249,0.13684,0.13118,0.12617,0.12153,0.11621,10,0
2026-01-13 10:05:00,25746.85,0.12843,0.12569,0.11961,0.1167,0.11418,0.11206,0.11025,0.10891,0.10827,0.10803,0.10751,0.10817,0.10046331157998704,0.11162,0.19569,0.18741,0.18097970515490772,0.1758,0.17055,0.16428,0.15821,0.15229,0.14503,0.13955,0.12967447176812175,0.12879,0.12451,0.11968,10,5
2026-01-13 10:10:00,25759.95,0.10494,0.10371,0.10288,0.10202,0.10091,0.10211,0.10140890000922567,0.10084,0.10126,0.10178,0.10247,0.1034,0.10505,0.10788,0.19744,0.1923,0.18608,0.17761905466592565,0.1695450505325694,0.16615,0.16016,0.14918415866836474,0.1475,0.13610812407207795,0.13695,0.1312,0.12764,0.11451213146750401,10,10
2026-01-13 10:15:00,25754.7,0.10612,0.10838,0.10433,0.10362,0.10244,0.10284,0.10135887357041183,0.10176,0.10236,0.10237,0.10308,0.10428,0.10568,0.10871,0.19659,0.19045,0.18549,0.18043,0.17189,0.16543,0.15933,0.14908230039089626,0.14641,0.14114,0.13013734970772667,0.12496058557169676,0.12656,0.11430966316456939,10,15
2026-01-13 10:20:00,25761.35,0.12196,0.11736453045466312,0.11421,0.10883,0.10757,0.1039968691671001,0.10509,0.1039,0.10396,0.10338,0.10386,0.10477,0.10632,0.10481198109027014,0.19667,0.1901189296084815,0.18512,0.17759056855481453,0.17169,0.16546,0.15956,0.15344,0.14623,0.14073,0.1351,0.12988,0.12551,0.12025,10,20
2026-01-13 10:25:00,25770.15,0.14012,0.13305,0.12665,0.12195,0.11838,0.10421651583576103,0.11211,0.10968,0.10903,0.10803,0.10721,0.10737,0.10855,0.11041,0.19716,0.1898920721663738,0.18548,0.17993,0.16983974886101552,0.16508,0.15866,0.14945983837399177,0.14506,0.13791235786831954,0.13348,0.12756,0.12274,0.1152758702235241,10,25
2026-01-13 10:30:00,25804.6,0.13282,0.1243669607299714,0.10534,0.10765,0.10653,0.10582,0.10306,0.09985301166063308,0.09870843748944048,0.09841157661767934,0.10103,0.10169,0.09853680773771929,0.10556,0.19045262109127978,0.19389,0.18871,0.18195,0.17508,0.16807,0.15486816166429165,0.15564,0.14447455854137958,0.1353688862718806,0.13714,0.1254257785130046,0.12664,0.12147,10,30
2026-01-13 10:35:00,25783.95,0.12325,0.1098,0.10718,0.10779,0.10526,0.10288,0.10219,0.10221,0.10002797154221517,0.10000866372980464,0.10214,0.10265,0.10405,0.10676,0.1940908407733732,0.18999940083653957,0.18761,0.18025,0.17383,0.16402362156026354,0.16149,0.1552,0.14437394276499815,0.14241,0.13709,0.13144,0.12009542113066851,0.12165,10,35
2026-01-13 10:40:00,25772.4,0.11286,0.10172,0.09986,0.10643,0.10474,0.10468,0.10303,0.10234,0.10255,0.10191,0.10239,0.10002585270178352,0.10494,0.10768,0.19788,0.18972241574029597,0.18419724385194372,0.18052,0.17303,0.16664,0.15609979222036047,0.14930475307849725,0.14816,0.14168,0.13221853253425678,0.13102,0.12613,0.12107,10,40
2026-01-13 10:45:00,25763.45,0.12066790263904517,0.11857,0.10489,0.11266,0.10588605607235475,0.1078,0.10651,0.10655,0.10529,0.10428,0.10453,0.10574,0.10617,0.10849,0.19601,0.18967448712606583,0.18463,0.17979,0.17084,0.16428,0.15841,0.15174,0.14493,0.13907,0.1341,0.12604631910148198,0.12323,0.1189,10,45
2026-01-13 10:50:00,25794.3,0.11933,0.11414,0.11134,0.11428975719612477,0.1080558799808225,0.10588763580923978,0.098,0.10066494622973389,0.09832,0.09864,0.09876,0.09983,0.10165,0.10429,0.197,0.19049,0.18559,0.17919,0.17247,0.1662,0.15938,0.15394,0.14715,0.14127,0.13627,0.12639856992254203,0.12028535909735263,0.12139,10,50
2026-01-13 10:55:00,25765.7,0.12036071866918442,0.1277,0.11839,0.11653,0.11209,0.10414714010415763,0.1084,0.10623,0.10569,0.10431,0.10434,0.10496,0.10036323123782566,0.10846,0.19378,0.18824,0.18328,0.17684,0.16974,0.16368497575474186,0.1559350179182386,0.15101,0.1442,0.13808,0.13279,0.12762,0.12277,0.11766,10,55
2026-01-13 11:00:00,25784.9,0.11114,0.11637,0.1004,0.10533,0.10417,0.10558015675820819,0.10268464653409211,0.10121,0.10136,0.10075,0.10117,0.10206,0.10018213405158266,0.10537,0.19581,0.186491849522202,0.18426,0.17715,0.16782686951734976,0.16513,0.15832,0.15288,0.14577,0.13983,0.13496,0.12932,0.11971982890796774,0.11948,11,0
2026-01-13 11:05:00,25771.65,0.13216,0.11938,0.12029,0.11747,0.11378,0.11176,0.1014794299357499,0.10724,0.10636,0.10527,0.10501,0.10534,0.10616,0.10809,0.19504,0.18875,0.183,0.17630859180085834,0.16977,0.16355,0.15506,0.15072,0.14357,0.1381,0.13051601029712906,0.12739,0.12263,0.11466100253240583,11,5
2026-01-13 11:10:00,25787.85,0.11856,0.10777,0.11044,0.11006,0.10668,0.10586,0.10409,0.10043163860212037,0.10252,0.10135,0.1017,0.10224,0.10018356966675085,0.10541,0.19507,0.18645423491155844,0.18371,0.178,0.17081,0.1648,0.15819,0.15219,0.14495,0.13945,0.1308776904114267,0.12481200165284066,0.1200648534442373,0.1152141649989849,11,10
2026-01-13 11:15:00,25787.55,0.12651199113103187,0.12281173510021967,0.11131,0.10958,0.10777,0.10559,0.10327,0.10223,0.10211,0.10092,0.10121,0.10247,0.1027,0.10501,0.19481,0.18867,0.1835,0.17724,0.17046,0.16354,0.15748,0.1487486006623978,0.14437,0.13874,0.13399,0.12815,0.12386,0.11522649666220806,11,15
2026-01-13 11:20:00,25784.1,0.12704,0.11694,0.11314,0.10838,0.10646,0.10523,0.10245,0.10227,0.10176,0.09981885884439341,0.10077,0.10144,0.10261,0.10482,0.19456,0.18866,0.18282,0.1764,0.16948,0.16327,0.15648,0.15139,0.14396,0.13843,0.13358,0.1249000832675067,0.12338,0.11825,11,20
2026-01-13 11:25:00,25786.2,0.12557,0.12715,0.11235,0.11523,0.10766540577772417,0.10887,0.10572,0.10391,0.09985834172772132,0.10212,0.0998390339153108,0.10209,0.10018356966675085,0.1054,0.19449,0.18884,0.18305007049811284,0.17621,0.16914,0.1625,0.15639,0.1488658497891044,0.14336,0.13753,0.13106420598763424,0.12729,0.12252,0.11716,11,25
2026-01-13 11:30:00,25793.55,0.12837,0.12356,0.11864,0.11406999309566782,0.11179,0.11038,0.10257858274310036,0.10047510335463833,0.1041,0.1031,0.10283,0.10315,0.10381,0.10564,0.19482,0.18945,0.18277,0.17604,0.16887,0.16281,0.15675,0.15086,0.14333,0.13761,0.13242,0.12697,0.12213,0.11505099664511134,11,30
2026-01-13 11:35:00,25814.5,0.11175,0.12542400831527611,0.10854,0.10642,0.10504,0.10288,0.10123,0.09991,0.09835331230642858,0.09904,0.0994,0.09779712237959409,0.10101,0.10140754810563779,0.19235502885960098,0.1903404543448951,0.18425,0.17734557429059725,0.17099,0.1641,0.15813,0.15207,0.145,0.13937,0.13446,0.12498083981327994,0.12442,0.11932,11,35
2026-01-13 11:40:00,25811.5,0.09832,0.12338768037949245,0.11699310109192285,0.0976,0.09793,0.09766,0.09684,0.0965,0.09714,0.09663,0.09748,0.09813,0.09936,0.10197,0.19200209734887191,0.18823,0.18403,0.17714,0.17076,0.16403,0.15819,0.14753721492945718,0.14487,0.13994,0.13509,0.12470732304340093,0.12525,0.12026,11,40
2026-01-13 11:45:00,25782.05,0.12434,0.11605,0.11097976995432703,0.10915,0.10828,0.10657,0.10195622448059245,0.10265,0.10178,0.10097,0.09980432806833955,0.0998253754183171,0.10016760327552879,0.10543,0.19356274143582727,0.18644,0.18126,0.17477,0.16779,0.16189,0.15566,0.14976,0.14269,0.1372,0.13206,0.12708,0.11960466628920262,0.11725,11,45
2026-01-13 11:50:00,25785.0,0.0963,0.09354,0.09555,0.09782,0.09939,0.09804,0.09687,0.09688,0.09736,0.09746,0.09981885884439341,0.09983990619437096,0.10052,0.103,0.19372,0.18669,0.18295556712885985,0.17483,0.1686,0.1612949538739697,0.15652,0.15081,0.14368,0.13831,0.13315,0.12814,0.124,0.11491657254177111,11,50
2026-01-13 11:55:00,25762.65,0.13302,0.1138,0.11186399264270663,0.1098775450839683,0.10494,0.10345,0.10155,0.1008,0.10116,0.10053,0.10112,0.10179,0.10305,0.10553,0.19174,0.18471,0.17974,0.17282,0.1664,0.160931138551067,0.15503,0.14909,0.142,0.13661,0.13053750497200173,0.12661,0.11953386828526867,0.11746,11,55
2026-01-13 12:00:00,25747.9,0.11514,0.11089,0.10672,0.10734,0.10493,0.10426,0.10283,0.10012874051361279,0.10193,0.10157,0.10203,0.10267,0.10395,0.10659,0.19166,0.18595,0.179,0.17203,0.16573,0.15969,0.15404,0.14669477463791059,0.14122,0.13581,0.13089,0.12575,0.1188290688250183,0.11652,12,0
2026-01-13 12:05:00,25735.35,0.11577,0.11793986499283189,0.10927,0.10984,0.1081,0.10654,0.10166094931377494,0.10347,0.10359,0.10292,0.10355,0.10403,0.10514,0.10793,0.19182961279902092,0.18497,0.17843,0.17102,0.1647,0.1588,0.15296,0.14651146817194252,0.14019,0.13371684893012178,0.12941,0.12453,0.11866328559331386,0.11497,12,5
2026-01-13 12:10:00,25733.45,0.12213213626022153,0.10744,0.10023,0.11064095174633634,0.1070732854645996,0.09977,0.09999,0.09968,0.10002,0.1002,0.10123,0.10217,0.10362,0.10667,0.19005,0.18343,0.17914,0.17089,0.16596,0.15959,0.15405,0.14651146817194252,0.1421,0.13608,0.13199,0.12692,0.11868592931232211,0.11837,12,10
